"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Norway","2023","Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)","Export","1688534110.349","121149845","Weight in kilograms","121149845"
"Norway","2023","Fish fillets; fresh or chilled, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic (Salmo salar), Danube (Hucho hucho)","Import","27556.738","3689","Weight in kilograms","3689"
"Norway","2023","Fish fillets; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Import","478.815","55","Weight in kilograms","55"
"Norway","2023","Fish fillets; fresh or chilled, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Export","75767910.32","5465584","Weight in kilograms","5465584"
"Norway","2023","Fish fillets; fresh or chilled, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","Export","444167.699","18581","Weight in kilograms","18581"
"Norway","2023","Fish fillets; fresh or chilled, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","Import","270694.409","12030","Weight in kilograms","12030"
"Norway","2023","Fish fillets; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae","Export","47393454.071","4504170","Weight in kilograms","4504170"
"Norway","2023","Fish fillets; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae","Import","287535.389","41450","Weight in kilograms","41450"
"Norway","2023","Fish fillets; fresh or chilled, swordfish (Xiphias gladius)","Import","3621.479","196","Weight in kilograms","196"
"Norway","2023","Fish fillets; fresh or chilled, rays and skates (Rajidae)","Export","9380.481","3661","Weight in kilograms","3661"
"Norway","2023","Fish fillets; fresh or chilled, other than fish of heading 0304.4","Export","188645.832","9500","Weight in kilograms","9500"
"Norway","2023","Fish fillets; fresh or chilled, other than fish of heading 0304.4","Import","786390.363","31446","Weight in kilograms","31446"
"Norway","2023","Fish meat, excluding fillets, whether or not minced; fresh or chilled, tilapias, catfish, carp, eels, Nile perch, and snakeheads","Export","2433.463","281","Weight in kilograms","281"
"Norway","2023","Fish meat, excluding fillets, whether or not minced; fresh or chilled, salmonidae","Export","319448.689","18935","Weight in kilograms","18935"
"Norway","2023","Fish meat, excluding fillets, whether or not minced; fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae, and Muraenolepididae","Export","284165.455","89254","Weight in kilograms","89254"
"Norway","2023","Fish meat; excluding fillets, whether or not minced; fresh or chilled, of fish n.e.c. in item no. 0304.5","Import","156.33","16","Weight in kilograms","16"
"Norway","2023","Fish fillets; frozen, tilapias (Oreochromis spp.)","Import","120862.893","12118","Weight in kilograms","12118"
"Norway","2023","Fish fillets; frozen, catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.)","Import","508388.007","130937","Weight in kilograms","130937"
"Norway","2023","Fish fillets; frozen, carp (Cyprinus/Carassius/Ctenopharyngodon idellus/Hypophthalmichthys/Cirrhinus/Mylopharyngodon piceus/Catla catla/Labeo/Osteochilus hasselti/Leptobarbus hoeveni/Megalobrama), eels (Anguilla) and snakeheads (Channa)","Import","6120.781","830","Weight in kilograms","830"
"Norway","2023","Fish fillets; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Import","26834611.535","2568133","Weight in kilograms","2568133"
"Norway","2023","Fish fillets; frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Export","71964347.262","7706920","Weight in kilograms","7706920"
"Norway","2023","Fish fillets; frozen, haddock (Melanogrammus aeglefinus)","Export","9025471.845","1403341","Weight in kilograms","1403341"
"Norway","2023","Fish fillets; frozen, haddock (Melanogrammus aeglefinus)","Import","3292182.859","615268","Weight in kilograms","615268"
"Norway","2023","Fish fillets; frozen, coalfish (Pollachius virens)","Export","18990427.157","3350553","Weight in kilograms","3350553"
"Norway","2023","Fish fillets; frozen, coalfish (Pollachius virens)","Import","3088847.172","678320","Weight in kilograms","678320"
"Norway","2023","Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.)","Export","29371.398","4678","Weight in kilograms","4678"
"Norway","2023","Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.)","Import","83074.784","10670","Weight in kilograms","10670"
"Norway","2023","Fish fillets; frozen, Alaska pollock (Theragra chalcogramma)","Import","4554299.527","1101662","Weight in kilograms","1101662"
"Norway","2023","Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae other than cod, haddock, coalfish, hake, and Alaska pollock","Export","186103.741","33498","Weight in kilograms","33498"
"Norway","2023","Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)","Export","926395277.837","62777309","Weight in kilograms","62777309"
"Norway","2023","Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)","Import","895904.903","49846","Weight in kilograms","49846"
"Norway","2023","Fish fillets; frozen, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Export","27869626.339","2584952","Weight in kilograms","2584952"
"Norway","2023","Fish fillets; frozen, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)","Import","270392.234","30827","Weight in kilograms","30827"
"Norway","2023","Fish fillets; frozen, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","Export","281873.681","41230","Weight in kilograms","41230"
"Norway","2023","Fish fillets; frozen, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)","Import","378469.951","30816","Weight in kilograms","30816"
"Norway","2023","Fish fillets; frozen, herrings (Clupea harengus, Clupea pallasii)","Export","125389369.332","71200428","Weight in kilograms","71200428"
"Norway","2023","Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)","Export","317396.747","15731","Weight in kilograms","15731"
"Norway","2023","Fish fillets; frozen, tunas (of the genus Thunnus), skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis)","Import","1820892.724","85929","Weight in kilograms","85929"
"Norway","2023","Fish fillets; frozen, dogfish, other sharks, rays and skates (Rajidae)","Import","6023.488","416","Weight in kilograms","416"
"Norway","2023","Fish fillets; frozen, of fish n.e.c. in heading 0304.8","Export","49585.334","5114","Weight in kilograms","5114"
"Norway","2023","Fish fillets; frozen, of fish n.e.c. in heading 0304.8","Import","2576409.596","412232","Weight in kilograms","412232"
"Norway","2023","Fish meat, excluding fillets, whether or not minced; frozen, tilapias, catfish, carp, eels, Nile perch, and snakeheads","Import","588.954","52","Weight in kilograms","52"
"Norway","2023","Fish meat, excluding fillets, whether or not minced; frozen, Alaska Pollock (Theragra chalcogramma)","Import","1398859.982","376185","Weight in kilograms","376185"
"Norway","2023","Fish meat, excluding fillets, whether or not minced; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma)","Export","914102.98","401925","Weight in kilograms","401925"
"Norway","2023","Fish meat, excluding fillets, whether or not minced; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollock (Theragra chalcogramma)","Import","1685383.049","519479","Weight in kilograms","519479"
"Norway","2023","Fish meat, excluding fillets, whether or not minced; frozen, rays and skates (Rajidae)","Export","81502.035","96195","Weight in kilograms","96195"
"Norway","2023","Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9","Export","164064444.673","68748770","Weight in kilograms","68748770"
"Norway","2023","Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9","Import","3654077.924","1143785","Weight in kilograms","1143785"
"Norway","2023","Fish; livers, roes and milt of fish, dried, smoked, salted or in brine","Export","4801404.021","925913","Weight in kilograms","925913"
"Norway","2023","Fish; livers, roes and milt of fish, dried, smoked, salted or in brine","Import","472878.164","49379","Weight in kilograms","49379"
"Norway","2023","Fish fillets; dried, salted or in brine, but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads","Export","71722.369","8595","Weight in kilograms","8595"
"Norway","2023","Fish fillets; dried, salted or in brine, but not smoked, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","Export","26066766.766","3692925","Weight in kilograms","3692925"
"Norway","2023","Fish fillets; dried, salted or in brine, but not smoked, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae","Import","1378435.402","167163","Weight in kilograms","167163"
"Norway","2023","Fish fillets; dried, salted or in brine, but not smoked, n.e.c. in item no. 0305.3","Export","9306566.329","4720396","Weight in kilograms","4720396"
"Norway","2023","Fish fillets; dried, salted or in brine, but not smoked, n.e.c. in item no. 0305.3","Import","1384294.813","45239","Weight in kilograms","45239"
"Norway","2023","Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal","Export","36388008.71","2029484","Weight in kilograms","2029484"
"Norway","2023","Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal","Import","967924.63","53790","Weight in kilograms","53790"
"Norway","2023","Fish; smoked, whether or not cooked before or during smoking, herrings (Clupea harengus, Clupea pallasii), includes fillets, but excludes edible fish offal","Export","24672.326","2387","Weight in kilograms","2387"
"Norway","2023","Fish; smoked, whether or not cooked before or during smoking, herrings (Clupea harengus, Clupea pallasii), includes fillets, but excludes edible fish offal","Import","61011.616","5396","Weight in kilograms","5396"
"Norway","2023","Fish; smoked, whether or not cooked before or during smoking, trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), includes fillets, but excludes edible fish offal","Export","33953792.17","1779597","Weight in kilograms","1779597"
"Norway","2023","Fish; smoked, whether or not cooked before or during smoking, tilapias, catfish, carp, eels, Nile perch, and snakeheads, includes fillets, but excludes edible fish offal","Export","102.016","4","Weight in kilograms","4"
"Norway","2023","Fish; smoked, whether or not cooked before or during smoking, tilapias, catfish, carp, eels, Nile perch, and snakeheads, includes fillets, but excludes edible fish offal","Import","14732.456","450","Weight in kilograms","450"
"Norway","2023","Fish; smoked, whether or not cooked before or during smoking, n.e.c. in item no. 0305.4, includes fillets, but excludes edible fish offal","Import","1330580.659","105235","Weight in kilograms","105235"
"Norway","2023","Fish; dried, whether or not salted but not smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Export","378996691.722","29441943","Weight in kilograms","29441943"
"Norway","2023","Fish; dried, whether or not salted but not smoked, other than edible fish offal, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Import","237462.078","3537","Weight in kilograms","3537"
"Norway","2023","Fish; dried, whether or not salted but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads","Export","6612.159","500","Weight in kilograms","500"
"Norway","2023","Fish; dried, whether or not salted but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads","Import","29105.022","2351","Weight in kilograms","2351"
"Norway","2023","Fish; dried, whether or not salted but not smoked, fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod","Export","270543764.627","58211936","Weight in kilograms","58211936"
"Norway","2023","Fish; dried, whether or not salted but not smoked, fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than cod","Import","7864.785","693","Weight in kilograms","693"
"Norway","2023","Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish","Export","15184.161","1783","Weight in kilograms","1783"
"Norway","2023","Dried herrings, anchovies, sardines, sardinella, brisling or sprats, mackerel (incl Indian, jack, or horse), seerfishes, jacks, crevalles, cobia, silver pomfrets, Pacific saury, scads, capelin, swordfish, Kawakawa, bonitos, marlins, sailfishes, spearfish","Import","25014.363","1612","Weight in kilograms","1612"
